nome,duplicado_geral,duplicado_raiz,quantidade_geral,quantidade_raiz,licenca_SPDX,license_score_geral,license_score_raiz,licencas_compativeis_geral,licencas_compativeis_raiz,licencas_readme,licencas_packageJson,licencas_license,licencas_outros_arquivos,licencas_fora_da_raiz,numero_linhas
/[ankane]chartkick/,True,True,2,2,1,50.0,50.0,False,False,0,0,1,2,1,16805
/[nfarina]homebridge/,True,True,3,2,3,100.0,100.0,True,True,0,1,1,0,2,3214
/[Freeboard]freeboard/,True,False,3,1,2,17.65,100.0,False,True,1,0,1,0,3,48041
/[stefanpenner]es6-promise/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,1,2270
/[sofish]pen/,False,False,1,1,1,90.0,90.0,True,True,1,1,1,1,1,1298
/[jlongster]prettier/,True,False,5,1,4,15.91,100.0,False,True,0,1,1,0,5,104858
/[thx]RAP/,True,True,8,4,6,4.81,4.81,False,False,1,0,1,4,4,132904
/[dtao]lazy.js/,True,True,2,2,1,17.65,17.65,False,False,0,1,1,2,0,9791
/[addyosmani]critical/,True,False,2,1,2,65.0,65.0,True,True,1,1,1,1,1,22413
/[keithwhor]nodal/,False,False,1,1,1,90.0,100.0,True,True,0,1,1,0,1,15618
/[typicode]lowdb/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,10784
/[densitydesign]raw/,True,True,6,2,4,8.64,16.0,False,False,2,0,1,2,4,8129
/[tinymce]tinymce/,True,False,7,1,5,5.0,100.0,False,False,0,0,1,0,7,261593
/[sveltejs]svelte/,True,False,4,1,3,11.0,100.0,False,True,1,1,1,0,4,60583
/[sentsin]layer/,True,False,2,1,2,99.0,100.0,False,True,0,1,1,1,2,1913
/[VPenkov]okayNav/,False,False,1,1,1,83.33,83.33,True,True,1,1,0,1,1,1163
/[svgdotjs]svg.js/,False,False,1,1,1,81.82,81.82,True,True,1,1,1,0,0,27311
/[FormidableLabs]spectacle/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,10621
/[meanjs]mean/,False,False,1,1,1,97.04,97.04,True,True,1,1,1,1,0,32824
/[nasa]openmct/,True,True,6,2,3,11.0,11.0,False,False,1,1,1,2,6,95594
/[krisk]Fuse/,True,True,2,2,1,59.09,59.09,False,False,2,1,1,1,1,2055
/[tgriesser]knex/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,1,0,47548
/[olistic]warriorjs/,True,False,2,1,2,99.38,100.0,True,True,1,0,1,0,2,11866
/[MrSwitch]hello.js/,True,False,7,1,4,42.42,100.0,False,True,0,1,1,0,7,65329
/[substack]browserify-handbook/,False,False,1,1,1,38.0,38.0,True,True,1,1,1,0,0,114
/[auduno]clmtrackr/,True,False,3,1,3,50.0,81.82,True,True,1,1,1,0,3,38789
/[amark]gun/,True,True,5,4,3,11.0,11.0,False,False,3,2,3,1,2,104472
/[happyworm]jPlayer/,True,True,9,3,6,16.0,16.0,False,False,1,1,1,3,7,37363
/[filamentgroup]loadCSS/,True,False,2,1,2,66.0,90.0,True,True,1,1,1,0,2,6424
/[acgotaku]BaiduExporter/,True,True,2,2,2,96.06,96.06,False,False,1,0,1,0,1,1931
/[yahoo]react-intl/,True,True,3,3,1,16.0,16.0,False,False,1,1,1,3,1,21444
/[pagekit]vue-resource/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,1,1,5183
/[jakiestfu]Medium.js/,False,False,1,1,1,100.0,100.0,True,True,0,1,0,1,1,5871
/[krasimir]react-in-patterns/,True,False,4,1,4,94.0,100.0,True,True,0,0,1,0,4,192461
/[visionmedia]debug/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,1024
/[olivernn]lunr.js/,False,False,1,1,1,99.0,100.0,True,True,0,1,1,1,1,19523
/[vuejs]vue-router/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,1,30514
/[visionmedia]move.js/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,1,0,1949
/[fex-team]webuploader/,True,False,12,1,9,8.49,95.0,False,True,0,1,1,1,12,69256
/[viljamis]responsive-nav.js/,True,False,3,1,3,22.0,99.0,False,True,1,1,0,1,3,3864
/[localtunnel]localtunnel/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,668
/[malsup]form/,True,True,5,5,4,90.0,90.0,False,False,4,1,2,2,2,8017
/[Swiip]generator-gulp-angular/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,0,0,19472
/[luruke]barba.js/,True,True,6,5,5,16.0,16.0,False,False,1,1,1,4,2,7964
/[wulkano]kap/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,9807
/[AllThingsSmitty]jquery-tips-everyone-should-know/,False,False,1,1,1,100.0,100.0,False,False,0,0,1,0,0,2807
/[tgriesser]bookshelf/,True,False,2,1,2,100.0,100.0,True,True,0,1,1,1,2,38599
/[makeusabrew]bootbox/,False,False,1,1,1,98.18,98.18,True,True,1,1,1,1,1,11884
/[react-native-community]react-native-elements/,False,False,1,1,1,7.04,7.04,True,True,1,1,1,0,1,27221
/[mholt]PapaParse/,False,False,1,1,1,99.0,100.0,True,True,0,1,1,1,1,10735
/[necolas]react-native-web/,True,False,3,1,2,61.0,100.0,False,True,1,1,1,0,3,54773
/[es-analysis]plato/,True,False,4,1,4,17.65,100.0,False,True,1,1,1,0,4,14880
/[kelektiv]node-uuid/,True,False,3,1,2,11.0,100.0,False,True,0,1,1,0,3,5447
/[aheckmann]gm/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,0,1,5949
/[mozilla]nunjucks/,True,False,8,1,8,16.0,16.0,False,True,0,1,1,1,7,47522
/[HubSpot]messenger/,True,False,3,1,2,3.28,100.0,True,True,0,1,1,1,3,29572
/[square]cube/,False,False,1,1,1,95.0,95.0,True,True,1,0,1,0,0,18530
/[jariz]vibrant.js/,True,False,3,1,3,50.0,100.0,False,True,0,1,1,1,3,1298
/[SBoudrias]Inquirer.js/,False,False,1,1,1,100.0,100.0,True,True,1,0,1,0,1,7139
/[reactjs]react-rails/,True,False,6,1,4,90.0,100.0,False,True,0,0,1,1,6,42482
/[mrdoob]stats.js/,True,False,8,1,7,16.0,99.39,False,True,0,1,1,1,8,973
/[apidoc]apidoc/,True,False,3,1,3,83.49,97.63,True,True,0,1,1,0,3,6386
/[BBC-News]Imager.js/,False,False,1,1,1,90.0,100.0,True,True,1,1,1,1,1,1891
/[srobbin]jquery-backstretch/,True,False,3,1,3,66.0,90.0,False,True,0,1,1,1,3,10050
/[zeman]perfmap/,True,True,0,0,0,100.0,100.0,True,True,0,0,0,0,0,250
/[PrismJS]prism/,True,False,4,1,3,47.92,100.0,False,True,0,1,1,1,4,41074
/[node-red]node-red/,True,True,9,2,7,11.0,16.0,False,False,1,1,1,2,8,123345
/[faye]faye/,True,False,7,1,5,11.0,100.0,False,True,0,1,1,1,7,22067
/[erming]shout/,True,False,6,1,5,16.0,99.0,False,True,1,1,1,0,6,26141
/[MoOx]postcss-cssnext/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,1,22090
/[TalAter]annyang/,True,True,2,2,2,81.82,81.82,True,True,1,1,1,2,1,11561
/[chaijs]chai/,False,False,1,1,1,98.79,98.79,True,True,1,1,1,1,1,25383
/[algolia]places/,True,False,4,1,3,11.0,57.89,False,True,1,1,1,0,4,12643
/[tweenjs]tween.js/,True,False,3,1,1,90.91,99.39,False,True,0,1,1,1,3,11876
/[Strider-CD]strider/,True,True,4,2,4,22.0,22.0,True,True,1,1,1,0,4,52995
/[bitwiseshiftleft]sjcl/,True,True,11,5,8,5.0,16.0,False,False,0,2,5,0,10,23802
/[mathjax]MathJax/,True,False,7,1,4,11.0,100.0,False,True,0,1,1,1,7,3052
/[copy]v86/,True,True,11,3,9,14.58,16.0,False,True,1,1,1,0,9,63075
/[trentm]node-bunyan/,True,False,2,1,2,88.14,100.0,False,True,1,1,1,0,2,7567
/[butterproject]butter-desktop/,True,True,4,4,4,100.0,100.0,False,False,3,1,1,0,0,2301
/[samyk]poisontap/,True,False,7,1,6,11.0,99.0,False,True,0,0,0,1,7,75386
/[theintern]intern/,True,True,2,2,1,16.0,16.0,False,False,1,1,1,1,0,136034
/[sweet-js]sweet.js/,True,True,3,3,3,16.0,16.0,True,True,0,2,1,1,0,21034
/[OwlCarousel2]OwlCarousel2/,True,True,2,2,1,11.0,11.0,False,False,1,0,1,2,2,23024
/[bebraw]jswiki/,True,True,2,0,2,85.71,100.0,False,True,0,0,0,0,2,723
/[timuric]Content-generator-sketch-plugin/,False,False,1,1,1,100.0,100.0,True,True,0,0,1,0,0,6022
/[dthree]vorpal/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,7161
/[reapp]reapp/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,453
/[os-js]OS.js/,True,True,2,2,2,16.0,16.0,True,True,0,1,1,2,2,11531
/[CodeboxIDE]codebox/,True,True,3,2,2,16.0,16.0,False,False,1,1,1,1,1,4938
/[wilsonpage]fastdom/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,1,0,6471
/[ruanyf]webpack-demos/,True,False,3,1,2,90.0,100.0,False,True,1,1,0,0,3,49782
/[SocketCluster]socketcluster/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,3978
/[tessalt]echo-chamber-js/,False,False,1,1,1,100.0,100.0,True,True,0,1,0,0,0,1264
/[ipselon]structor/,True,False,9,1,8,16.0,33.0,False,True,1,1,1,1,9,51953
/[primer]octicons/,False,False,1,1,1,100.0,100.0,True,True,1,0,1,0,1,14810
/[pa7]heatmap.js/,True,True,5,2,5,24.24,100.0,False,True,0,0,1,2,5,3560
/[fraywing]textAngular/,True,True,8,4,8,15.63,50.0,False,False,4,1,0,1,5,21471
/[balderdashy]waterline/,False,False,1,1,1,99.0,99.0,True,True,1,1,1,1,0,14525
/[acdlite]recompose/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,1,5712
/[amfe]lib-flexible/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,0,0,89
/[sinonjs]sinon/,True,False,4,1,2,16.0,22.0,False,True,0,1,1,1,4,1238131
/[patrickkunka]mixitup/,True,True,4,2,2,11.0,11.0,False,False,1,0,0,1,3,19116
/[zhukov]webogram/,True,True,16,3,9,11.0,15.75,False,False,3,1,1,0,15,243312
/[Microsoft]monaco-editor/,True,False,3,1,3,80.0,100.0,False,True,1,1,1,1,3,204001
/[FormidableLabs]victory/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,1,37710
/[matthew-andrews]isomorphic-fetch/,True,True,2,2,1,16.0,16.0,False,False,2,1,1,0,0,150
/[felixge]node-style-guide/,True,True,3,3,2,16.0,16.0,False,False,3,1,0,0,0,438
/[qunitjs]qunit/,True,True,4,3,3,11.0,11.0,False,False,0,1,1,3,3,21179
/[mattboldt]typed.js/,True,False,2,1,2,90.0,100.0,True,True,1,1,1,1,2,14913
/[driftyco]ng-cordova/,True,True,5,2,4,13.16,16.0,False,False,2,1,1,1,5,89497
/[prerender]prerender/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,2606
/[tholman]zenpen/,False,False,1,1,1,100.0,100.0,True,True,1,0,1,0,1,1113
/[callmecavs]bricks.js/,True,True,2,2,2,5.56,5.56,False,False,2,1,0,0,0,1207
/[stevenwanderski]bxslider-4/,True,False,3,1,3,27.0,100.0,False,True,1,1,1,1,3,4818
/[adrai]flowchart.js/,True,True,2,2,1,11.0,11.0,False,False,1,1,1,2,2,3306
/[oblador]react-native-vector-icons/,True,True,8,3,5,5.0,24.24,False,False,3,1,1,1,7,23957
/[CSSLint]csslint/,True,True,2,2,1,16.0,16.0,False,False,0,1,1,2,1,42825
/[camwiegert]in-view/,True,True,4,4,4,11.32,11.32,False,False,4,1,1,0,1,1296
/[cjb]GitTorrent/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,251
/[linkedin]hopscotch/,True,False,2,1,2,90.0,90.0,True,True,0,1,1,1,2,24561
/[badges]shields/,True,True,42,2,39,5.0,22.0,False,False,2,1,1,0,42,89305
/[rmm5t]jquery-timeago/,False,False,1,1,1,38.0,38.0,True,True,1,1,1,1,0,3610
/[prose]prose/,True,True,4,2,2,11.0,11.0,False,False,0,1,1,1,3,16884
/[neilj]Squire/,False,False,1,1,1,53.33,53.33,True,True,1,1,1,1,1,8819
/[luin]medis/,True,False,4,1,4,13.33,100.0,False,True,1,1,1,0,4,18220
/[sentsin]layui/,True,False,2,1,2,99.0,100.0,False,True,0,1,1,1,2,25763
/[ksky521]nodePPT/,False,False,1,1,1,100.0,100.0,True,True,0,0,1,0,1,13229
/[infinitered]ignite/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,1,3822
/[ericdrowell]KineticJS/,True,True,2,2,2,49.5,49.5,False,False,0,1,0,2,2,26899
/[yui]yui3/,True,True,9,6,6,16.0,16.0,False,False,1,1,5,3,6,564062
/[duojs]duo/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,0,1,9871
/[node-webot]wechat/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,3959
/[phonegap]phonegap-start/,True,False,2,1,2,99.81,99.81,True,True,0,0,1,1,2,2490
/[mattbryson]TouchSwipe-Jquery-Plugin/,True,True,4,3,4,5.0,5.0,False,False,0,2,2,3,4,9672
/[geuis]helium-css/,False,False,1,1,1,90.91,90.91,True,True,0,0,0,1,0,600
/[maxogden]menubar/,False,False,1,1,1,16.0,16.0,True,True,0,1,1,0,0,1282
/[jdorn]json-editor/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,1,1,17477
/[sarcadass]granim.js/,False,False,1,1,1,99.0,100.0,True,True,0,1,1,1,1,17127
/[guardian]scribe/,False,False,1,1,1,99.81,99.81,True,True,0,1,1,0,0,5176
/[thinkgem]jeesite/,True,False,25,1,18,11.0,27.0,False,True,1,0,1,0,25,446863
/[jspm]jspm-cli/,False,False,1,1,1,99.94,99.94,True,True,1,1,1,0,1,17354
/[lebab]lebab/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,15025
/[felixge]node-formidable/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,2941
/[socketstream]socketstream/,True,False,6,1,4,11.0,100.0,False,True,1,1,1,0,6,24721
/[madhums]node-express-mongoose-demo/,False,False,1,1,1,90.0,100.0,True,True,1,1,1,1,1,9408
/[FezVrasta]popper.js/,True,True,8,2,5,11.0,27.0,False,False,2,1,1,0,8,13533
/[segmentio]analytics.js/,True,True,3,3,1,50.0,50.0,False,False,1,1,1,2,0,10862
/[Jam3]devtool/,True,False,2,1,2,100.0,100.0,True,True,1,1,1,0,1,1377
/[cazala]synaptic/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,1,1,14151
/[rlidwka]sinopia/,True,False,3,1,3,50.0,50.0,False,False,0,0,0,1,2,22885
/[shipitjs]shipit/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,1,4527
/[substack]tape/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,3973
/[metafizzy]flickity/,True,True,4,3,3,24.44,24.44,False,False,3,1,0,1,2,13547
/[facebook]fixed-data-table/,True,True,6,5,2,11.0,11.0,False,False,2,1,1,4,4,19821
/[twitter]labella.js/,True,True,2,2,2,32.35,100.0,True,True,1,1,1,2,2,7011
/[LeaVerou]prefixfree/,False,False,1,1,1,100.0,100.0,True,True,0,0,1,1,1,3735
/[gaearon]react-hot-boilerplate/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,158
/[jakesgordon]javascript-state-machine/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,1,0,12760
/[gaearon]react-transform-boilerplate/,True,True,2,2,1,22.0,22.0,False,False,1,1,1,0,0,264
/[Popmotion]popmotion/,True,True,4,0,3,11.0,100.0,False,True,0,0,0,0,4,55308
/[peterramsing]lost/,False,False,1,1,1,99.0,100.0,True,True,0,1,1,0,1,10968
/[benoitvallon]react-native-nw-react-calculator/,True,False,3,1,2,90.0,100.0,False,True,0,1,1,0,3,3636
/[hiloteam]Hilo/,True,False,7,1,7,35.29,95.93,False,True,1,1,1,1,7,172357
/[lapwinglabs]x-ray/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,1855
/[subprotocol]verlet-js/,True,True,2,2,2,60.0,60.0,True,True,1,1,1,1,1,1651
/[marmelab]ng-admin/,True,False,6,1,5,16.0,100.0,False,True,1,1,1,0,6,13763
/[graphite-project]graphite-web/,True,False,4,1,3,11.0,55.56,False,True,1,0,1,1,4,77279
/[Hashnode]mern-starter/,False,False,1,1,1,64.29,64.29,True,True,1,1,1,0,0,21036
/[chjj]tty.js/,True,True,2,2,1,11.0,11.0,False,False,2,1,1,0,1,1816
/[airbnb]react-dates/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,26043
/[kripken]sql.js/,True,True,3,2,2,16.0,16.0,False,False,2,1,1,1,3,942213
/[bnoguchi]everyauth/,False,False,1,1,1,100.0,100.0,True,True,1,0,0,0,1,7242
/[slap-editor]slap/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,1406
/[MichMich]MagicMirror/,True,False,3,1,3,50.0,100.0,False,True,1,1,1,0,3,25312
/[blakeembrey]code-problems/,True,False,2,1,1,50.0,100.0,False,True,0,1,1,0,1,6707
/[jquery]jquery-mousewheel/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,1,1,3006
/[kdzwinel]betwixt/,True,False,5,1,5,90.0,100.0,False,True,1,1,1,0,5,143480
/[kenkeiter]skeuocard/,True,True,2,2,1,16.0,16.0,False,False,2,0,1,1,1,3941
/[vvo]gifify/,False,False,1,1,1,99.0,99.0,True,True,0,1,1,0,0,315
/[aksonov]react-native-router-flux/,True,False,3,1,3,51.61,100.0,True,True,0,1,1,0,3,11872
/[fat]zoom.js/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,1,581
/[facebook]react-devtools/,True,True,5,4,2,16.0,16.0,False,False,0,1,1,3,3,21
/[lokesh]lightbox2/,False,False,1,1,1,66.67,66.67,True,True,1,1,1,1,1,8021
/[henryboldi]felony/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,3311
/[spine]spine/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,1,6737
/[yoshuawuyts]choo/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,2242
/[yhat]rodeo/,True,True,11,2,10,11.0,100.0,False,False,0,1,1,0,9,56853
/[elementalui]elemental/,False,False,1,1,1,99.0,100.0,True,True,0,1,1,1,1,9364
/[yuche]vue-strap/,True,False,2,1,2,90.48,100.0,True,True,1,1,1,1,2,22927
/[ruipgil]scraperjs/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,1,2206
/[clappr]clappr/,True,False,8,1,5,22.0,22.0,False,True,1,1,1,1,8,38693
/[gskinner]regexr/,True,True,5,3,5,16.0,16.0,False,False,2,1,1,1,3,26844
/[STRML]react-grid-layout/,False,False,1,1,1,99.0,100.0,True,True,0,1,1,0,1,5164
/[goatslacker]alt/,True,False,3,1,2,90.0,100.0,False,True,1,1,0,1,3,10933
/[casesandberg]react-color/,True,False,4,1,3,90.0,100.0,False,True,0,1,1,0,4,33681
/[dthree]vantage/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,3095
/[sachinchoolur]lightgallery.js/,True,True,4,3,3,16.0,16.0,False,False,3,1,3,1,2,10190
/[rishabhp]bideo.js/,False,False,1,1,1,100.0,100.0,True,True,0,0,0,1,0,332
/[electron-userland]electron-packager/,False,False,1,1,1,16.0,16.0,True,True,0,1,1,0,0,4752
/[andrewplummer]Sugar/,True,False,4,1,4,44.0,83.33,False,True,0,1,1,1,4,65311
/[fzaninotto]uptime/,True,True,5,4,2,3.28,11.0,False,False,4,1,1,0,4,10167
/[scottschiller]SoundManager2/,True,True,9,3,6,5.0,11.0,False,False,0,1,2,2,7,44395
/[google]end-to-end/,True,True,4,2,1,16.0,22.0,False,False,0,0,1,2,3,79197
/[race604]ZhiHuDaily-React-Native/,True,False,3,1,2,90.0,99.0,False,True,1,0,1,0,2,2984
/[reactioncommerce]reaction/,True,True,8,4,5,16.0,16.0,False,False,3,1,1,3,5,193050
/[gajus]react-css-modules/,False,False,1,1,1,22.0,22.0,True,True,0,1,1,0,0,1711
/[tj]ejs/,False,False,1,1,1,100.0,100.0,True,True,1,0,0,1,1,1408
/[sstephenson]prototype/,True,True,6,3,3,11.0,29.17,False,False,0,0,1,2,3,16745
/[IanLunn]Sequence/,True,True,5,4,3,11.0,11.0,False,False,0,1,2,2,2,7872
/[tildeio]rsvp.js/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,1,4366
/[kolodny]exercises/,False,False,1,1,1,100.0,100.0,True,True,0,1,0,0,0,1563
/[jsplumb]jsPlumb/,True,True,8,3,7,44.0,80.0,False,False,2,2,3,0,8,74138
/[auduno]headtrackr/,True,True,3,3,3,27.27,27.27,False,False,3,0,0,2,2,2705
/[openexchangerates]accounting.js/,True,False,5,1,4,44.0,99.0,False,True,0,1,1,1,5,5300
/[AlexNisnevich]untrusted/,True,True,13,6,10,5.0,11.0,False,False,6,0,0,0,12,78618
/[carrot]share-button/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,2677
/[olado]doT/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,1,1,1510
/[doublespeakgames]adarkroom/,True,False,4,1,3,50.0,100.0,False,False,0,0,1,0,3,55603
/[viljamis]ResponsiveSlides.js/,False,False,1,1,1,99.0,99.0,True,True,1,0,0,1,1,881
/[jonathantneal]flexibility/,True,True,2,2,2,5.0,5.0,False,False,0,1,1,2,1,1861
/[webrtc]samples/,True,True,6,3,3,16.0,16.0,False,False,0,1,1,3,5,20824
/[etsy]hound/,True,True,8,2,6,27.0,100.0,False,True,0,1,1,0,7,27928
/[novnc]noVNC/,True,True,15,8,9,11.0,11.0,False,False,1,1,8,2,12,62726
/[jsbin]jsbin/,True,False,21,1,12,3.28,100.0,False,True,0,1,1,0,21,483846
/[ternjs]tern/,True,True,2,2,1,16.0,16.0,False,False,1,1,1,2,1,26108
/[epeli]underscore.string/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,1,1,3152
/[vakata]jstree/,True,False,3,1,3,57.58,100.0,False,True,1,1,1,1,3,18689
/[sindresorhus]screenfull.js/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,1,824
/[cujojs]when/,True,False,2,1,1,45.16,45.16,False,True,1,1,1,1,2,11182
/[reactjs]react-router-tutorial/,False,True,1,0,1,100.0,100.0,True,True,0,0,0,0,1,1527
/[baidu-ife]ife/,True,True,0,0,0,100.0,100.0,True,True,0,0,0,0,0,4028
/[Voog]wysihtml/,True,True,2,2,2,5.0,5.0,False,False,0,1,1,2,1,35292
/[hootsuite]grid/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,1,0,1956
/[nolanlawson]optimize-js/,True,False,6,1,4,11.0,100.0,False,True,0,1,1,0,6,62828
/[thejameskyle]spectacle-code-slide/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,1,391
/[VodkaBears]Vide/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,1,1,1396
/[brianchirls]Seriously.js/,True,False,9,1,7,5.0,100.0,False,True,1,0,1,0,9,42550
/[zalmoxisus]redux-devtools-extension/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,1,12326
/[muicss]mui/,True,False,3,1,2,72.0,100.0,False,True,0,1,1,1,3,98684
/[vuejs]vue-cli/,False,False,1,1,1,63.64,100.0,True,True,1,0,1,0,1,54487
/[likeastore]ngDialog/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,1,1,3611
/[Khan]tota11y/,True,True,3,2,2,11.0,92.31,False,True,2,1,1,1,3,13032
/[nfl]react-helmet/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,17297
/[mozbrick]brick/,True,False,4,1,4,16.0,16.0,True,True,0,1,1,1,3,13090
/[Soundnode]soundnode-app/,True,True,3,3,3,50.0,50.0,False,False,1,1,3,0,0,6702
/[lerna]lerna/,True,False,2,1,2,100.0,100.0,True,True,0,1,1,1,2,47537
/[node-schedule]node-schedule/,False,False,1,1,1,13.95,13.95,True,True,1,1,1,0,0,2539
/[23]resumable.js/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,1,1,4314
/[hakimel]css/,False,True,1,0,1,100.0,100.0,True,True,0,0,0,0,1,5678
/[toddmotto]echo/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,1,0,448
/[fantasyland]fantasy-land/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,838
/[jonschlinkert]remarkable/,False,False,1,1,1,100.0,100.0,True,True,1,1,1,0,0,8651
/[pbakaus]scroller/,True,False,4,1,4,17.65,100.0,False,True,0,0,1,1,4,3962
/[WickyNilliams]enquire.js/,False,False,1,1,1,90.91,90.91,True,True,1,1,1,1,1,1081
/[Aerolab]midnight.js/,False,False,1,1,1,90.0,100.0,True,True,0,1,1,1,1,4383
/[creationix]js-git/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,4583
/[dylang]npm-check/,True,True,2,2,2,80.0,80.0,False,False,2,1,1,0,0,7202
/[ember-cli]ember-cli/,True,True,2,2,2,44.27,44.27,True,True,1,1,1,0,2,44577
/[nervgh]angular-file-upload/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,2891
/[reactjs]react-tutorial/,False,False,1,1,0,93.48,93.48,False,False,0,0,1,1,1,547
/[GeekyAnts]NativeBase/,True,False,3,1,3,22.0,99.81,True,True,0,1,1,0,3,18855
/[aurajs]aura/,False,False,1,1,1,100.0,100.0,True,True,0,0,1,1,1,2021
/[tj]frontend-boilerplate/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,0,0,936
/[anijs]anijs/,True,False,3,1,2,13.5,100.0,False,True,1,0,1,1,3,5661
/[primus]primus/,True,True,3,3,1,29.69,29.69,False,False,1,1,1,2,1,13872
/[google]blockly/,True,False,4,1,3,16.0,89.58,False,True,0,1,1,1,4,184301
/[jeromeetienne]jquery-qrcode/,True,False,2,1,2,50.0,100.0,False,True,1,0,1,1,2,1206
/[petruisfan]node-supervisor/,True,True,4,3,4,99.0,99.0,True,True,0,1,2,0,1,683
/[josdejong]jsoneditor/,True,False,5,1,5,89.58,100.0,True,True,0,1,1,1,5,54627
/[broccolijs]broccoli/,True,True,4,3,2,11.0,11.0,False,False,3,1,1,0,1,5861
/[markdown-it]markdown-it/,True,True,3,2,3,53.33,53.33,False,False,2,1,1,1,2,11561
/[techfort]LokiJS/,True,False,3,1,3,5.0,100.0,False,True,1,1,1,0,3,36720
/[anthonyshort]deku/,False,False,1,1,1,100.0,100.0,True,True,1,1,0,0,0,3165
/[michalsnik]aos/,False,False,1,1,1,100.0,100.0,True,True,0,1,1,0,0,2110
/[andyet]SimpleWebRTC/,True,False,3,1,2,66.67,99.0,False,True,0,1,1,1,3,37155
/[codemix]fast.js/,False,False,1,1,1,71.43,71.43,True,True,1,1,1,1,1,16637
/[mnutt]hummingbird/,True,False,5,1,5,33.0,60.0,False,True,1,0,1,0,5,20038
/[isaacs]node-glob/,True,True,2,2,2,58.62,58.62,False,False,1,1,2,1,0,6837
/[mailru]FileAPI/,True,True,5,2,4,16.0,95.0,False,True,0,1,1,0,4,23747
/[futurice]pepperoni-app-kit/,True,False,4,1,3,22.0,100.0,False,True,1,1,1,0,4,11876
/[yeoman]generator-webapp/,True,True,2,2,2,16.0,16.0,True,True,1,1,0,0,0,2892
/[malihu]malihu-custom-scrollbar-plugin/,True,True,3,2,3,4.35,4.35,False,False,2,1,1,1,2,7587
/[mikeric]rivets/,True,False,4,1,4,44.0,100.0,False,True,0,1,1,1,4,10399
